207,tidy,diff,tensorflow,1.118077755,https://github.com/tensorflow/tensorflow/commit/37054f9134af917ded7f40c7d663fa490d85c7d4,kernel_util.cc,tensorflow/lite/kernels/kernel_util.cc,CWE-190,6,full_match,/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/lite/kernels/kernel_util.cc:370:4: note: end of the original\n } else if (activation == kTfLiteActReluN1To1) {\n ^,/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/lite/kernels/kernel_util.cc:370:49: note: clone 1 starts here\n } else if (activation == kTfLiteActReluN1To1) {\n ^,nan,nan,nan,nan
210,tidy,diff,tensorflow,0.3981738091,https://github.com/tensorflow/tensorflow/commit/698e01511f62a3c185754db78ebce0eee1f0184d,decode_padded_raw_op.cc,tensorflow/core/kernels/decode_padded_raw_op.cc,CWE-197,1,full_match,/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/core/kernels/decode_padded_raw_op.cc:85:5: warning: if with identical then and else branches [bugprone-branch-clone]\n if (!convert_data_endianness_ || sizeof(T) == 1) {\n ^,nan,nan,nan,nan,nan
224,tidy,diff,tensorflow,0.05118012428,https://github.com/tensorflow/tensorflow/commit/b47be308c4b5ac7babd6400a8fb40c3d8bf163d6,binary_ops.cc,tensorflow/compiler/tf2xla/kernels/binary_ops.cc,CWE-190,4,full_match,"/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/compiler/tf2xla/kernels/binary_ops.cc:114:52: warning: 4 adjacent parameters of 'FloorDivImpl' of similar type are easily swapped by mistake [bugprone-easily-swappable-parameters]\nstatic xla::XlaOp FloorDivImpl(xla::XlaBuilder* b, DataType dtype, xla::XlaOp x,\n ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~","/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/compiler/tf2xla/kernels/binary_ops.cc:114:61: note: the first parameter in the range is 'dtype'\nstatic xla::XlaOp FloorDivImpl(xla::XlaBuilder* b, DataType dtype, xla::XlaOp x,\n ^~~~~",nan,nan,nan,nan
224,tidy,diff,tensorflow,0.05118012428,https://github.com/tensorflow/tensorflow/commit/b47be308c4b5ac7babd6400a8fb40c3d8bf163d6,binary_ops.cc,tensorflow/compiler/tf2xla/kernels/binary_ops.cc,CWE-190,4,full_match,"/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/compiler/tf2xla/kernels/binary_ops.cc:115:59: note: the last parameter in the range is 'broadcast_helper'\n xla::XlaOp y, const BCast& broadcast_helper) {\n ^~~~~~~~~~~~~~~~","/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/compiler/tf2xla/kernels/binary_ops.cc:115:46: note: 'int' and 'const int &' parameters accept and bind the same kind of values\n xla::XlaOp y, const BCast& broadcast_helper) {\n ^",nan,nan,nan,nan
224,tidy,diff,tensorflow,0.05118012428,https://github.com/tensorflow/tensorflow/commit/b47be308c4b5ac7babd6400a8fb40c3d8bf163d6,binary_ops.cc,tensorflow/compiler/tf2xla/kernels/binary_ops.cc,CWE-190,4,full_match,"/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/compiler/tf2xla/kernels/binary_ops.cc:140:1: warning: 3 adjacent parameters of 'Computation' of similar type ('const int &') are easily swapped by mistake [bugprone-easily-swappable-parameters]\nXLA_MAKE_BINARY(FloorDiv,\n^","/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/compiler/tf2xla/kernels/binary_ops.cc:140:1: note: the first parameter in the range is 'rhs_shape'\nXLA_MAKE_BINARY(FloorDiv,\n^","/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/compiler/tf2xla/kernels/binary_ops.cc:140:1: note: the last parameter in the range is 'extend_dimensions'\nXLA_MAKE_BINARY(FloorDiv,\n^",nan,nan,nan
224,tidy,diff,tensorflow,0.05118012428,https://github.com/tensorflow/tensorflow/commit/b47be308c4b5ac7babd6400a8fb40c3d8bf163d6,binary_ops.cc,tensorflow/compiler/tf2xla/kernels/binary_ops.cc,CWE-190,4,full_match,"/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/compiler/tf2xla/kernels/binary_ops.cc:143:22: warning: 3 adjacent parameters of 'XlogyImpl' of similar type are easily swapped by mistake [bugprone-easily-swappable-parameters]\nxla::XlaOp XlogyImpl(xla::XlaOp x, xla::XlaOp y,\n ^~~~~~~~~~~~~~~~~~~~~~~~~~~","/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/compiler/tf2xla/kernels/binary_ops.cc:143:33: note: the first parameter in the range is 'x'\nxla::XlaOp XlogyImpl(xla::XlaOp x, xla::XlaOp y,\n ^",nan,nan,nan,nan
232,tidy,diff,tensorflow,0.0719909668,https://github.com/tensorflow/tensorflow/commit/4253f96a58486ffe84b61c0415bb234a4632ee73,concatenation.cc,tensorflow/lite/kernels/concatenation.cc,CWE-190,2,full_match,/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/lite/kernels/concatenation.cc:75:5: note: expanded from macro 'TF_LITE_CONCATENATION_QUANTIZED'\n if (kernel_type == kReference) { \\n ^,nan,nan,nan,nan,nan
232,tidy,diff,tensorflow,0.0719909668,https://github.com/tensorflow/tensorflow/commit/4253f96a58486ffe84b61c0415bb234a4632ee73,concatenation.cc,tensorflow/lite/kernels/concatenation.cc,CWE-190,2,full_match,/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/lite/kernels/concatenation.cc:79:7: note: expanded from macro 'TF_LITE_CONCATENATION_QUANTIZED'\n } else { \\n ^,nan,nan,nan,nan,nan
244,tidy,diff,tensorflow,0.3393652439,https://github.com/tensorflow/tensorflow/commit/9c1dc920d8ffb4893d6c9d27d1f039607b326743,while.cc,tensorflow/lite/kernels/while.cc,CWE-835,1,full_match,"/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/lite/kernels/while.cc:142:5: warning: 3 adjacent parameters of 'ShallowCopyTensorsShapeTypeData' of similar type ('int *') are easily swapped by mistake [bugprone-easily-swappable-parameters]\n TfLiteContext* context, TfLiteNode* node, Subgraph* src_subgraph,\n ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~","/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/lite/kernels/while.cc:142:20: note: the first parameter in the range is 'context'\n TfLiteContext* context, TfLiteNode* node, Subgraph* src_subgraph,\n ^~~~~~~","/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/lite/kernels/while.cc:142:57: note: the last parameter in the range is 'src_subgraph'\n TfLiteContext* context, TfLiteNode* node, Subgraph* src_subgraph,\n ^~~~~~~~~~~~",nan,nan,nan
245,tidy,diff,tensorflow,0.6319355965,https://github.com/tensorflow/tensorflow/commit/e07e1c3d26492c06f078c7e5bf2d138043e199c1,attr_value_util.cc,tensorflow/core/framework/attr_value_util.cc,CWE-121,6,full_match,/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/core/framework/attr_value_util.cc:258:43: warning: repeated branch in conditional chain [bugprone-branch-clone]\n if (attr_value.list().s_size() > 0) {\n ^,nan,nan,nan,nan,nan
245,tidy,diff,tensorflow,0.6319355965,https://github.com/tensorflow/tensorflow/commit/e07e1c3d26492c06f078c7e5bf2d138043e199c1,attr_value_util.cc,tensorflow/core/framework/attr_value_util.cc,CWE-121,6,full_match,/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/core/framework/attr_value_util.cc:262:8: note: end of the original\n } else if (attr_value.list().i_size() > 0) {\n ^,/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/core/framework/attr_value_util.cc:262:50: note: clone 1 starts here\n } else if (attr_value.list().i_size() > 0) {\n ^,nan,nan,nan,nan
245,tidy,diff,tensorflow,0.6319355965,https://github.com/tensorflow/tensorflow/commit/e07e1c3d26492c06f078c7e5bf2d138043e199c1,attr_value_util.cc,tensorflow/core/framework/attr_value_util.cc,CWE-121,6,full_match,/media/nimashiri/DATA/vsprojects/ICSE23/ml_repos_cloned/tensorflow/tensorflow/core/framework/attr_value_util.cc:266:50: note: clone 2 starts here\n } else if (attr_value.list().f_size() > 0) {\n ^,nan,nan,nan,nan,nan
