128,tidy,diff,pytorch,0.08866405487060547,https://github.com/pytorch/pytorch/commit/c010ef7f0c6d837809a7e973048afac76373e3de,https://github.com/pytorch/pytorch/commit/c010ef7f0c6d837809a7e973048afac76373e3de,KernelUtils.h,aten/src/ATen/cuda/detail/KernelUtils.h,0,not detected
141,tidy,diff,pytorch,0.07075858116149902,https://github.com/pytorch/pytorch/commit/7773a45c0d2cba1cd53d7f50b00baa7ae95ec6e4,https://github.com/pytorch/pytorch/commit/7773a45c0d2cba1cd53d7f50b00baa7ae95ec6e4,BinaryOpsKernel.cpp,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,0,not detected
144,tidy,diff,pytorch,0.08893823623657227,https://github.com/pytorch/pytorch/commit/d627f2b174136b720dcc99380e2b98f535d1f169,https://github.com/pytorch/pytorch/commit/d627f2b174136b720dcc99380e2b98f535d1f169,TensorIteratorDynamicCasting.h,aten/src/ATen/native/TensorIteratorDynamicCasting.h,0,not detected
145,tidy,diff,pytorch,0.08977627754211426,https://github.com/pytorch/pytorch/commit/e4a3c584d51662d4c14060fc8517464fe3c12142,https://github.com/pytorch/pytorch/commit/e4a3c584d51662d4c14060fc8517464fe3c12142,DilatedMaxPool2d.cu,aten/src/ATen/native/cuda/DilatedMaxPool2d.cu,0,not detected
146,tidy,diff,pytorch,0.08672189712524414,https://github.com/pytorch/pytorch/commit/f41833957d28e91cf19685a2f13493e487c5bec9,https://github.com/pytorch/pytorch/commit/f41833957d28e91cf19685a2f13493e487c5bec9,Functions.h,aten/src/ATen/templates/Functions.h,0,not detected
148,tidy,diff,pytorch,0.08981084823608398,https://github.com/pytorch/pytorch/commit/63b1ae69831cd21bc4d6059a5854bc1155a152c9,https://github.com/pytorch/pytorch/commit/63b1ae69831cd21bc4d6059a5854bc1155a152c9,BinaryArithmeticKernel.cu,aten/src/ATen/native/cuda/BinaryArithmeticKernel.cu,0,not detected
151,tidy,diff,pytorch,15.890178203582764,https://github.com/pytorch/pytorch/commit/76f952887835e3c14eeb3b56a993f2082cd9888d,https://github.com/pytorch/pytorch/commit/76f952887835e3c14eeb3b56a993f2082cd9888d,liveness.cpp,torch/csrc/jit/passes/liveness.cpp,0,not detected
152,tidy,diff,pytorch,0.03169369697570801,https://github.com/pytorch/pytorch/commit/bede7d999523d02e636a8981c0dff233b67f1a62,https://github.com/pytorch/pytorch/commit/bede7d999523d02e636a8981c0dff233b67f1a62,attributes.h,torch/csrc/jit/ir/attributes.h,0,not detected
158,tidy,diff,pytorch,0.08818435668945312,https://github.com/pytorch/pytorch/commit/a64d0ffe81b250889a3e6670daa9c7d07d946e32,https://github.com/pytorch/pytorch/commit/a64d0ffe81b250889a3e6670daa9c7d07d946e32,DistanceKernel.cu,aten/src/ATen/native/cuda/DistanceKernel.cu,0,not detected
159,tidy,diff,pytorch,0.026361942291259766,https://github.com/pytorch/pytorch/commit/63170431f975e6ec1d5f612b9cafafeefb45ac2a,https://github.com/pytorch/pytorch/commit/63170431f975e6ec1d5f612b9cafafeefb45ac2a,compiler.cpp,torch/csrc/jit/script/compiler.cpp,0,not detected
164,tidy,diff,pytorch,0.023904085159301758,https://github.com/pytorch/pytorch/commit/882b2abb804b8993eb089486ce536a5dc03dd8f0,https://github.com/pytorch/pytorch/commit/882b2abb804b8993eb089486ce536a5dc03dd8f0,compiler.cpp,torch/csrc/jit/script/compiler.cpp,0,not detected
166,tidy,diff,pytorch,0.08114504814147949,https://github.com/pytorch/pytorch/commit/ec8e75ea92ae2b5ea73b4aeb3ec7cb39e9f95db9,https://github.com/pytorch/pytorch/commit/ec8e75ea92ae2b5ea73b4aeb3ec7cb39e9f95db9,SummaryOps.cu,aten/src/ATen/native/cuda/SummaryOps.cu,0,not detected
167,tidy,diff,pytorch,0.08068299293518066,https://github.com/pytorch/pytorch/commit/c845984271a551ac1c61b9eb06a17fb57aafbd7e,https://github.com/pytorch/pytorch/commit/c845984271a551ac1c61b9eb06a17fb57aafbd7e,KernelUtils.h,aten/src/ATen/cuda/detail/KernelUtils.h,0,not detected
167,tidy,diff,pytorch,0.08012914657592773,https://github.com/pytorch/pytorch/commit/c845984271a551ac1c61b9eb06a17fb57aafbd7e,https://github.com/pytorch/pytorch/commit/c845984271a551ac1c61b9eb06a17fb57aafbd7e,ClassNLLCriterion.cu,aten/src/THCUNN/ClassNLLCriterion.cu,0,not detected
167,tidy,diff,pytorch,0.0790712833404541,https://github.com/pytorch/pytorch/commit/c845984271a551ac1c61b9eb06a17fb57aafbd7e,https://github.com/pytorch/pytorch/commit/c845984271a551ac1c61b9eb06a17fb57aafbd7e,RReLU.cu,aten/src/THCUNN/RReLU.cu,0,not detected
167,tidy,diff,pytorch,0.07983207702636719,https://github.com/pytorch/pytorch/commit/c845984271a551ac1c61b9eb06a17fb57aafbd7e,https://github.com/pytorch/pytorch/commit/c845984271a551ac1c61b9eb06a17fb57aafbd7e,SpatialClassNLLCriterion.cu,aten/src/THCUNN/SpatialClassNLLCriterion.cu,0,not detected
167,tidy,diff,pytorch,0.07943964004516602,https://github.com/pytorch/pytorch/commit/c845984271a551ac1c61b9eb06a17fb57aafbd7e,https://github.com/pytorch/pytorch/commit/c845984271a551ac1c61b9eb06a17fb57aafbd7e,SpatialCrossMapLRN.cu,aten/src/THCUNN/SpatialCrossMapLRN.cu,0,not detected
167,tidy,diff,pytorch,0.08033251762390137,https://github.com/pytorch/pytorch/commit/c845984271a551ac1c61b9eb06a17fb57aafbd7e,https://github.com/pytorch/pytorch/commit/c845984271a551ac1c61b9eb06a17fb57aafbd7e,common.h,aten/src/THCUNN/common.h,0,not detected
168,tidy,diff,pytorch,0.023719310760498047,https://github.com/pytorch/pytorch/commit/99dea08e60f07ba3117b810e37f370d0e87dee4e,https://github.com/pytorch/pytorch/commit/99dea08e60f07ba3117b810e37f370d0e87dee4e,ProcessGroupAgent.cpp,torch/csrc/distributed/rpc/ProcessGroupAgent.cpp,0,not detected
168,tidy,diff,pytorch,0.024214506149291992,https://github.com/pytorch/pytorch/commit/99dea08e60f07ba3117b810e37f370d0e87dee4e,https://github.com/pytorch/pytorch/commit/99dea08e60f07ba3117b810e37f370d0e87dee4e,ProcessGroupAgent.h,torch/csrc/distributed/rpc/ProcessGroupAgent.h,0,not detected
171,tidy,diff,pytorch,0.024240970611572266,https://github.com/pytorch/pytorch/commit/94c61d4f328b1266649a73d8c65ce978d1a3b168,https://github.com/pytorch/pytorch/commit/94c61d4f328b1266649a73d8c65ce978d1a3b168,function.h,torch/csrc/autograd/function.h,0,not detected
172,tidy,diff,pytorch,0.07995915412902832,https://github.com/pytorch/pytorch/commit/74828be4a7d0d2dba3f0ec3f6e79265cdfae5329,https://github.com/pytorch/pytorch/commit/74828be4a7d0d2dba3f0ec3f6e79265cdfae5329,THTensor.cpp,aten/src/TH/generic/THTensor.cpp,0,not detected
175,tidy,diff,pytorch,0.3902316093444824,https://github.com/pytorch/pytorch/commit/3badea6eb3b835814990291368b03fe63cf29e00,https://github.com/pytorch/pytorch/commit/3badea6eb3b835814990291368b03fe63cf29e00,pybind_utils.h,torch/csrc/jit/pybind_utils.h,0,not detected
175,tidy,diff,pytorch,0.3885073661804199,https://github.com/pytorch/pytorch/commit/3badea6eb3b835814990291368b03fe63cf29e00,https://github.com/pytorch/pytorch/commit/3badea6eb3b835814990291368b03fe63cf29e00,tracer.cpp,torch/csrc/jit/tracer.cpp,0,not detected
187,tidy,diff,pytorch,0.07970643043518066,https://github.com/pytorch/pytorch/commit/26e40fa665a23e18a4f0b438e10b42202e004bae,https://github.com/pytorch/pytorch/commit/26e40fa665a23e18a4f0b438e10b42202e004bae,Tensor.h,aten/src/ATen/templates/Tensor.h,0,not detected
188,tidy,diff,pytorch,0.08145403861999512,https://github.com/pytorch/pytorch/commit/1597fc594d36a18d1d4aee16d09ea49ae7065610,https://github.com/pytorch/pytorch/commit/1597fc594d36a18d1d4aee16d09ea49ae7065610,VolumetricConvolution.cu,aten/src/THCUNN/VolumetricConvolution.cu,0,not detected
188,tidy,diff,pytorch,0.08163619041442871,https://github.com/pytorch/pytorch/commit/1597fc594d36a18d1d4aee16d09ea49ae7065610,https://github.com/pytorch/pytorch/commit/1597fc594d36a18d1d4aee16d09ea49ae7065610,Im2Col.cu,aten/src/THCUNN/generic/Im2Col.cu,0,not detected
188,tidy,diff,pytorch,0.07908487319946289,https://github.com/pytorch/pytorch/commit/1597fc594d36a18d1d4aee16d09ea49ae7065610,https://github.com/pytorch/pytorch/commit/1597fc594d36a18d1d4aee16d09ea49ae7065610,VolumetricConvolution.cu,aten/src/THCUNN/generic/VolumetricConvolution.cu,0,not detected
188,tidy,diff,pytorch,0.08506155014038086,https://github.com/pytorch/pytorch/commit/1597fc594d36a18d1d4aee16d09ea49ae7065610,https://github.com/pytorch/pytorch/commit/1597fc594d36a18d1d4aee16d09ea49ae7065610,VolumetricDilatedMaxPooling.cu,aten/src/THCUNN/generic/VolumetricDilatedMaxPooling.cu,0,not detected
188,tidy,diff,pytorch,0.08096075057983398,https://github.com/pytorch/pytorch/commit/1597fc594d36a18d1d4aee16d09ea49ae7065610,https://github.com/pytorch/pytorch/commit/1597fc594d36a18d1d4aee16d09ea49ae7065610,Col2Im.c,aten/src/THNN/generic/Col2Im.c,0,not detected
188,tidy,diff,pytorch,0.07867217063903809,https://github.com/pytorch/pytorch/commit/1597fc594d36a18d1d4aee16d09ea49ae7065610,https://github.com/pytorch/pytorch/commit/1597fc594d36a18d1d4aee16d09ea49ae7065610,VolumetricDilatedConvolution.c,aten/src/THNN/generic/VolumetricDilatedConvolution.c,0,not detected
188,tidy,diff,pytorch,0.08583593368530273,https://github.com/pytorch/pytorch/commit/1597fc594d36a18d1d4aee16d09ea49ae7065610,https://github.com/pytorch/pytorch/commit/1597fc594d36a18d1d4aee16d09ea49ae7065610,VolumetricFullDilatedConvolution.c,aten/src/THNN/generic/VolumetricFullDilatedConvolution.c,0,not detected
189,tidy,diff,pytorch,0.06913375854492188,https://github.com/pytorch/pytorch/commit/4d287f90743e09d1fdc6e2b3519b16c2d1ae3fa3,https://github.com/pytorch/pytorch/commit/4d287f90743e09d1fdc6e2b3519b16c2d1ae3fa3,ReduceOpsKernel.cpp,aten/src/ATen/native/cpu/ReduceOpsKernel.cpp,0,not detected
190,tidy,diff,pytorch,0.02731180191040039,https://github.com/pytorch/pytorch/commit/922adf8d09524db8697aac657a4707076155b7c0,https://github.com/pytorch/pytorch/commit/922adf8d09524db8697aac657a4707076155b7c0,nccl.cpp,torch/csrc/cuda/nccl.cpp,0,not detected
190,tidy,diff,pytorch,0.027500391006469727,https://github.com/pytorch/pytorch/commit/922adf8d09524db8697aac657a4707076155b7c0,https://github.com/pytorch/pytorch/commit/922adf8d09524db8697aac657a4707076155b7c0,python_nccl.cpp,torch/csrc/cuda/python_nccl.cpp,0,not detected
192,tidy,diff,pytorch,14.137221336364746,https://github.com/pytorch/pytorch/commit/932c4c2364884af52609ea8a86c7232a926d958f,https://github.com/pytorch/pytorch/commit/932c4c2364884af52609ea8a86c7232a926d958f,function.cpp,torch/csrc/autograd/function.cpp,0,not detected
192,tidy,diff,pytorch,0.0246121883392334,https://github.com/pytorch/pytorch/commit/932c4c2364884af52609ea8a86c7232a926d958f,https://github.com/pytorch/pytorch/commit/932c4c2364884af52609ea8a86c7232a926d958f,function.h,torch/csrc/autograd/function.h,0,not detected
193,tidy,diff,pytorch,0.08324360847473145,https://github.com/pytorch/pytorch/commit/08b1324ec26043b1acfaf4b65335c671c8658a3c,https://github.com/pytorch/pytorch/commit/08b1324ec26043b1acfaf4b65335c671c8658a3c,THTensorMath.c,aten/src/TH/generic/THTensorMath.c,0,not detected
193,tidy,diff,pytorch,0.0822601318359375,https://github.com/pytorch/pytorch/commit/08b1324ec26043b1acfaf4b65335c671c8658a3c,https://github.com/pytorch/pytorch/commit/08b1324ec26043b1acfaf4b65335c671c8658a3c,THCTensorMathPairwise.cu,aten/src/THC/THCTensorMathPairwise.cu,0,not detected
194,tidy,diff,pytorch,13.903496265411377,https://github.com/pytorch/pytorch/commit/f51e28440869700787748f7c1542214224bcc5c9,https://github.com/pytorch/pytorch/commit/f51e28440869700787748f7c1542214224bcc5c9,saved_variable.cpp,torch/csrc/autograd/saved_variable.cpp,0,not detected
195,tidy,diff,pytorch,0.08373260498046875,https://github.com/pytorch/pytorch/commit/daf2743bbb799f71287978f4b4c48b285d7757a6,https://github.com/pytorch/pytorch/commit/daf2743bbb799f71287978f4b4c48b285d7757a6,Context.h,aten/src/ATen/Context.h,0,not detected
195,tidy,diff,pytorch,0.08574414253234863,https://github.com/pytorch/pytorch/commit/daf2743bbb799f71287978f4b4c48b285d7757a6,https://github.com/pytorch/pytorch/commit/daf2743bbb799f71287978f4b4c48b285d7757a6,ExpandUtils.h,aten/src/ATen/ExpandUtils.h,0,not detected
195,tidy,diff,pytorch,0.08857131004333496,https://github.com/pytorch/pytorch/commit/daf2743bbb799f71287978f4b4c48b285d7757a6,https://github.com/pytorch/pytorch/commit/daf2743bbb799f71287978f4b4c48b285d7757a6,Scalar.h,aten/src/ATen/Scalar.h,0,not detected
